"Notes"	"Year"	"Year Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2010"	"2010"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	20305	308745538	6.6
	"2010"	"2010"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	36888	308745538	11.9
	"2010"	"2010"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	3691	308745538	1.2
	"2010"	"2010"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	158318	308745538	51.3
	"2010"	"2010"	"Malignant melanoma of skin (C43)"	"GR113-028"	9154	308745538	3.0
	"2010"	"2010"	"Malignant neoplasm of breast (C50)"	"GR113-029"	41435	308745538	13.4
	"2010"	"2010"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	3939	308745538	1.3
	"2010"	"2010"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	8402	308745538	2.7
	"2010"	"2010"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	14572	308745538	4.7
	"2010"	"2010"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	28561	308745538	9.3
	"2010"	"2010"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	13219	308745538	4.3
	"2010"	"2010"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	14731	308745538	4.8
	"2010"	"2010"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	14164	308745538	4.6
	"2010"	"2010"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	55590	308745538	18.0
	"2010"	"2010"	"Hodgkin disease (C81)"	"GR113-038"	1231	308745538	0.4
	"2010"	"2010"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	20294	308745538	6.6
	"2010"	"2010"	"Leukemia (C91-C95)"	"GR113-040"	22569	308745538	7.3
	"2010"	"2010"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	11428	308745538	3.7
	"2010"	"2010"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	68	308745538	0.0
	"2010"	"2010"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	64798	308745538	21.0
	"2010"	"2010"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	14917	308745538	4.8
	"2010"	"2010"	"#Anemias (D50-D64)"	"GR113-045"	4852	308745538	1.6
	"2010"	"2010"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	69071	308745538	22.4
	"2010"	"2010"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	2948	308745538	1.0
	"2010"	"2010"	"Malnutrition (E40-E46)"	"GR113-048"	2790	308745538	0.9
	"2010"	"2010"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	158	308745538	0.1
	"2010"	"2010"	"#Meningitis (G00,G03)"	"GR113-050"	608	308745538	0.2
	"2010"	"2010"	"#Parkinson disease (G20-G21)"	"GR113-051"	22032	308745538	7.1
	"2010"	"2010"	"#Alzheimer disease (G30)"	"GR113-052"	83494	308745538	27.0
	"2010"	"2010"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	780213	308745538	252.7
	"2010"	"2010"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	597689	308745538	193.6
	"2010"	"2010"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	2987	308745538	1.0
	"2010"	"2010"	"Hypertensive heart disease (I11)"	"GR113-056"	33678	308745538	10.9
	"2010"	"2010"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	2807	308745538	0.9
	"2010"	"2010"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	379559	308745538	122.9
	"2010"	"2010"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	122071	308745538	39.5
	"2010"	"2010"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	4170	308745538	1.4
	"2010"	"2010"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	253318	308745538	82.0
	"2010"	"2010"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	57438	308745538	18.6
	"2010"	"2010"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	195880	308745538	63.4
	"2010"	"2010"	"Other heart diseases (I26-I51)"	"GR113-064"	178658	308745538	57.9
	"2010"	"2010"	"Acute and subacute endocarditis (I33)"	"GR113-065"	1103	308745538	0.4
	"2010"	"2010"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	776	308745538	0.3
	"2010"	"2010"	"Heart failure (I50)"	"GR113-067"	57757	308745538	18.7
	"2010"	"2010"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	119022	308745538	38.6
	"2010"	"2010"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	26634	308745538	8.6
	"2010"	"2010"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	129476	308745538	41.9
	"2010"	"2010"	"#Atherosclerosis (I70)"	"GR113-071"	7230	308745538	2.3
	"2010"	"2010"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	19184	308745538	6.2
	"2010"	"2010"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	10431	308745538	3.4
	"2010"	"2010"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	8753	308745538	2.8
	"2010"	"2010"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	4241	308745538	1.4
	"2010"	"2010"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	50097	308745538	16.2
	"2010"	"2010"	"Influenza (J09-J11)"	"GR113-077"	500	308745538	0.2
	"2010"	"2010"	"Pneumonia (J12-J18)"	"GR113-078"	49597	308745538	16.1
	"2010"	"2010"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	213	308745538	0.1
	"2010"	"2010"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	177	308745538	0.1
	"2010"	"2010"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	36	308745538	0.0
	"2010"	"2010"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	138080	308745538	44.7
	"2010"	"2010"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	620	308745538	0.2
	"2010"	"2010"	"Emphysema (J43)"	"GR113-084"	10034	308745538	3.2
	"2010"	"2010"	"Asthma (J45-J46)"	"GR113-085"	3404	308745538	1.1
	"2010"	"2010"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	124022	308745538	40.2
	"2010"	"2010"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	845	308745538	0.3
	"2010"	"2010"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	17011	308745538	5.5
	"2010"	"2010"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	31187	308745538	10.1
	"2010"	"2010"	"#Peptic ulcer (K25-K28)"	"GR113-090"	2977	308745538	1.0
	"2010"	"2010"	"#Diseases of appendix (K35-K38)"	"GR113-091"	415	308745538	0.1
	"2010"	"2010"	"#Hernia (K40-K46)"	"GR113-092"	1832	308745538	0.6
	"2010"	"2010"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	31903	308745538	10.3
	"2010"	"2010"	"Alcoholic liver disease (K70)"	"GR113-094"	15990	308745538	5.2
	"2010"	"2010"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	15913	308745538	5.2
	"2010"	"2010"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	3332	308745538	1.1
	"2010"	"2010"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	50476	308745538	16.3
	"2010"	"2010"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	203	308745538	0.1
	"2010"	"2010"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	5894	308745538	1.9
	"2010"	"2010"	"Renal failure (N17-N19)"	"GR113-100"	44362	308745538	14.4
	"2010"	"2010"	"Other disorders of kidney (N25,N27)"	"GR113-101"	17	308745538	Unreliable
	"2010"	"2010"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	608	308745538	0.2
	"2010"	"2010"	"#Hyperplasia of prostate (N40)"	"GR113-103"	489	308745538	0.2
	"2010"	"2010"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	137	308745538	0.0
	"2010"	"2010"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	825	308745538	0.3
	"2010"	"2010"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	37	308745538	0.0
	"2010"	"2010"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	788	308745538	0.3
	"2010"	"2010"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	12128	308745538	3.9
	"2010"	"2010"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	9673	308745538	3.1
	"2010"	"2010"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	38360	308745538	12.4
	"2010"	"2010"	"All other diseases (Residual) "	"GR113-111"	269844	308745538	87.4
	"2010"	"2010"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	120859	308745538	39.1
	"2010"	"2010"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	37961	308745538	12.3
	"2010"	"2010"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	35332	308745538	11.4
	"2010"	"2010"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	1029	308745538	0.3
	"2010"	"2010"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	1600	308745538	0.5
	"2010"	"2010"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	82898	308745538	26.8
	"2010"	"2010"	"Falls (W00-W19)"	"GR113-118"	26009	308745538	8.4
	"2010"	"2010"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	606	308745538	0.2
	"2010"	"2010"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	3782	308745538	1.2
	"2010"	"2010"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	2782	308745538	0.9
	"2010"	"2010"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	33041	308745538	10.7
	"2010"	"2010"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	16678	308745538	5.4
	"2010"	"2010"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	38364	308745538	12.4
	"2010"	"2010"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	19392	308745538	6.3
	"2010"	"2010"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	18972	308745538	6.1
	"2010"	"2010"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	16259	308745538	5.3
	"2010"	"2010"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	11078	308745538	3.6
	"2010"	"2010"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	5181	308745538	1.7
	"2010"	"2010"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	412	308745538	0.1
	"2010"	"2010"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	4908	308745538	1.6
	"2010"	"2010"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	252	308745538	0.1
	"2010"	"2010"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	4656	308745538	1.5
	"2010"	"2010"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	9	308745538	Unreliable
	"2010"	"2010"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	2490	308745538	0.8
	"2010"	"2010"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	7298	308745538	2.4
	"2011"	"2011"	"#Salmonella infections (A01-A02)"	"GR113-001"	44	311591917	0.0
	"2011"	"2011"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	8	311591917	Unreliable
	"2011"	"2011"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	11043	311591917	3.5
	"2011"	"2011"	"#Tuberculosis (A16-A19)"	"GR113-004"	539	311591917	0.2
	"2011"	"2011"	"Respiratory tuberculosis (A16)"	"GR113-005"	394	311591917	0.1
	"2011"	"2011"	"Other tuberculosis (A17-A19)"	"GR113-006"	145	311591917	0.0
	"2011"	"2011"	"#Whooping cough (A37)"	"GR113-007"	7	311591917	Unreliable
	"2011"	"2011"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	4	311591917	Unreliable
	"2011"	"2011"	"#Meningococcal infection (A39)"	"GR113-009"	86	311591917	0.0
	"2011"	"2011"	"#Septicemia (A40-A41)"	"GR113-010"	35748	311591917	11.5
	"2011"	"2011"	"#Syphilis (A50-A53)"	"GR113-011"	45	311591917	0.0
	"2011"	"2011"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	5	311591917	Unreliable
	"2011"	"2011"	"#Viral hepatitis (B15-B19)"	"GR113-015"	7850	311591917	2.5
	"2011"	"2011"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	7683	311591917	2.5
	"2011"	"2011"	"#Malaria (B50-B54)"	"GR113-017"	3	311591917	Unreliable
	"2011"	"2011"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	5753	311591917	1.8
	"2011"	"2011"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	576691	311591917	185.1
	"2011"	"2011"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	8657	311591917	2.8
	"2011"	"2011"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	14446	311591917	4.6
	"2011"	"2011"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	11036	311591917	3.5
	"2011"	"2011"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	52287	311591917	16.8
	"2011"	"2011"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	21608	311591917	6.9
	"2011"	"2011"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	37344	311591917	12.0
	"2011"	"2011"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	3732	311591917	1.2
	"2011"	"2011"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	157017	311591917	50.4
	"2011"	"2011"	"Malignant melanoma of skin (C43)"	"GR113-028"	9128	311591917	2.9
	"2011"	"2011"	"Malignant neoplasm of breast (C50)"	"GR113-029"	41374	311591917	13.3
	"2011"	"2011"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	4092	311591917	1.3
	"2011"	"2011"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	8641	311591917	2.8
	"2011"	"2011"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	14346	311591917	4.6
	"2011"	"2011"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	27970	311591917	9.0
	"2011"	"2011"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	13559	311591917	4.4
	"2011"	"2011"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	15014	311591917	4.8
	"2011"	"2011"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	14491	311591917	4.7
	"2011"	"2011"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	56478	311591917	18.1
	"2011"	"2011"	"Hodgkin disease (C81)"	"GR113-038"	1168	311591917	0.4
	"2011"	"2011"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	20317	311591917	6.5
	"2011"	"2011"	"Leukemia (C91-C95)"	"GR113-040"	23064	311591917	7.4
	"2011"	"2011"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	11847	311591917	3.8
	"2011"	"2011"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	82	311591917	0.0
	"2011"	"2011"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	65471	311591917	21.0
	"2011"	"2011"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	14997	311591917	4.8
	"2011"	"2011"	"#Anemias (D50-D64)"	"GR113-045"	4988	311591917	1.6
	"2011"	"2011"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	73831	311591917	23.7
	"2011"	"2011"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	3191	311591917	1.0
	"2011"	"2011"	"Malnutrition (E40-E46)"	"GR113-048"	3009	311591917	1.0
	"2011"	"2011"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	182	311591917	0.1
	"2011"	"2011"	"#Meningitis (G00,G03)"	"GR113-050"	611	311591917	0.2
	"2011"	"2011"	"#Parkinson disease (G20-G21)"	"GR113-051"	23111	311591917	7.4
	"2011"	"2011"	"#Alzheimer disease (G30)"	"GR113-052"	84974	311591917	27.3
	"2011"	"2011"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	779109	311591917	250.0
	"2011"	"2011"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	596577	311591917	191.5
	"2011"	"2011"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	3105	311591917	1.0
	"2011"	"2011"	"Hypertensive heart disease (I11)"	"GR113-056"	33621	311591917	10.8
	"2011"	"2011"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	3649	311591917	1.2
	"2011"	"2011"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	375295	311591917	120.4
	"2011"	"2011"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	119905	311591917	38.5
	"2011"	"2011"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	3959	311591917	1.3
	"2011"	"2011"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	251431	311591917	80.7
	"2011"	"2011"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	58911	311591917	18.9
	"2011"	"2011"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	192520	311591917	61.8
	"2011"	"2011"	"Other heart diseases (I26-I51)"	"GR113-064"	180907	311591917	58.1
	"2011"	"2011"	"Acute and subacute endocarditis (I33)"	"GR113-065"	1171	311591917	0.4
	"2011"	"2011"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	817	311591917	0.3
	"2011"	"2011"	"Heart failure (I50)"	"GR113-067"	58309	311591917	18.7
	"2011"	"2011"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	120610	311591917	38.7
	"2011"	"2011"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	27853	311591917	8.9
	"2011"	"2011"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	128932	311591917	41.4
	"2011"	"2011"	"#Atherosclerosis (I70)"	"GR113-071"	6945	311591917	2.2
	"2011"	"2011"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	18802	311591917	6.0
	"2011"	"2011"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	10073	311591917	3.2
	"2011"	"2011"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	8729	311591917	2.8
	"2011"	"2011"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	4366	311591917	1.4
	"2011"	"2011"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	53826	311591917	17.3
	"2011"	"2011"	"Influenza (J09-J11)"	"GR113-077"	1532	311591917	0.5
	"2011"	"2011"	"Pneumonia (J12-J18)"	"GR113-078"	52294	311591917	16.8
	"2011"	"2011"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	247	311591917	0.1
	"2011"	"2011"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	214	311591917	0.1
	"2011"	"2011"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	33	311591917	0.0
	"2011"	"2011"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	142943	311591917	45.9
	"2011"	"2011"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	619	311591917	0.2
	"2011"	"2011"	"Emphysema (J43)"	"GR113-084"	9352	311591917	3.0
	"2011"	"2011"	"Asthma (J45-J46)"	"GR113-085"	3345	311591917	1.1
	"2011"	"2011"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	129627	311591917	41.6
	"2011"	"2011"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	773	311591917	0.2
	"2011"	"2011"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	18195	311591917	5.8
	"2011"	"2011"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	32758	311591917	10.5
	"2011"	"2011"	"#Peptic ulcer (K25-K28)"	"GR113-090"	2995	311591917	1.0
	"2011"	"2011"	"#Diseases of appendix (K35-K38)"	"GR113-091"	387	311591917	0.1
	"2011"	"2011"	"#Hernia (K40-K46)"	"GR113-092"	1915	311591917	0.6
	"2011"	"2011"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	33642	311591917	10.8
	"2011"	"2011"	"Alcoholic liver disease (K70)"	"GR113-094"	16749	311591917	5.4
	"2011"	"2011"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	16893	311591917	5.4
	"2011"	"2011"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	3373	311591917	1.1
	"2011"	"2011"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	45591	311591917	14.6
	"2011"	"2011"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	337	311591917	0.1
