"Notes"	"Year"	"Year Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"2010"	"2010"	"Malignant neoplasms"	"C00-C97"	574743	308745538	186.2
	"2010"	"2010"	"In situ neoplasms"	"D00-D09"	29	308745538	0.0
	"2010"	"2010"	"Benign neoplasms"	"D10-D36"	1362	308745538	0.4
	"2010"	"2010"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	13526	308745538	4.4
	"2010"	"2010"	"Nutritional anaemias"	"D50-D53"	272	308745538	0.1
	"2010"	"2010"	"Haemolytic anaemias"	"D55-D59"	836	308745538	0.3
	"2010"	"2010"	"Aplastic and other anaemias"	"D60-D64"	3744	308745538	1.2
	"2010"	"2010"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	2664	308745538	0.9
	"2010"	"2010"	"Other diseases of blood and blood-forming organs"	"D70-D76"	822	308745538	0.3
	"2010"	"2010"	"Certain disorders involving the immune mechanism"	"D80-D89"	1436	308745538	0.5
	"2010"	"2010"	"Disorders of thyroid gland"	"E00-E07"	1819	308745538	0.6
	"2010"	"2010"	"Diabetes mellitus"	"E10-E14"	69071	308745538	22.4
	"2010"	"2010"	"Other disorders of glucose regulation and pancreatic internal secretion"	"E15-E16"	373	308745538	0.1
	"2010"	"2010"	"Disorders of other endocrine glands"	"E20-E34"	601	308745538	0.2
	"2010"	"2010"	"Malnutrition"	"E40-E46"	2790	308745538	0.9
	"2010"	"2010"	"Other nutritional deficiencies"	"E50-E64"	158	308745538	0.1
	"2010"	"2010"	"Obesity and other hyperalimentation"	"E65-E68"	5544	308745538	1.8
	"2010"	"2010"	"Metabolic disorders"	"E70-E88"	18535	308745538	6.0
	"2010"	"2010"	"Organic, including symptomatic, mental disorders"	"F01-F09"	110143	308745538	35.7
	"2010"	"2010"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	8540	308745538	2.8
	"2010"	"2010"	"Schizophrenia, schizotypal and delusional disorders"	"F20-F29"	462	308745538	0.1
	"2010"	"2010"	"Mood [affective] disorders"	"F30-F39"	703	308745538	0.2
	"2010"	"2010"	"Neurotic, stress-related and somatoform disorders"	"F40-F48"	138	308745538	0.0
	"2010"	"2010"	"Behavioural syndromes associated with physiological disturbances and physical factors"	"F50-F59"	304	308745538	0.1
	"2010"	"2010"	"Disorders of adult personality and behaviour"	"F60-F69"	5	308745538	Unreliable
	"2010"	"2010"	"Mental retardation"	"F70-F79"	420	308745538	0.1
	"2010"	"2010"	"Disorders of psychological development"	"F80-F89"	73	308745538	0.0
	"2010"	"2010"	"Behavioural and emotional disorders with onset usually occurring in childhood and adolescence"	"F90-F98"	4	308745538	Unreliable
	"2010"	"2010"	"Unspecified mental disorder"	"F99-F99"	29	308745538	0.0
	"2010"	"2010"	"Inflammatory diseases of the central nervous system"	"G00-G09"	1328	308745538	0.4
	"2010"	"2010"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	8009	308745538	2.6
	"2010"	"2010"	"Extrapyramidal and movement disorders"	"G20-G25"	22372	308745538	7.2
	"2010"	"2010"	"Other degenerative diseases of the nervous system"	"G30-G31"	87766	308745538	28.4
	"2010"	"2010"	"Demyelinating diseases of the central nervous system"	"G35-G37"	3847	308745538	1.2
	"2010"	"2010"	"Episodic and paroxysmal disorders"	"G40-G47"	2739	308745538	0.9
	"2010"	"2010"	"Nerve, nerve root and plexus disorders"	"G50-G58"	45	308745538	0.0
	"2010"	"2010"	"Polyneuropathies and other disorders of the peripheral nervous system"	"G60-G64"	636	308745538	0.2
	"2010"	"2010"	"Diseases of myoneural junction and muscle"	"G70-G72"	2193	308745538	0.7
	"2010"	"2010"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	2610	308745538	0.8
	"2010"	"2010"	"Other disorders of the nervous system"	"G90-G98"	9561	308745538	3.1
	"2010"	"2010"	"Disorders of eyelid, lacrimal system and orbit"	"H00-H05"	9	308745538	Unreliable
	"2010"	"2010"	"Disorders of conjunctiva"	"H10-H11"	1	308745538	Unreliable
	"2010"	"2010"	"Disorders of choroid and retina"	"H30-H35"	11	308745538	Unreliable
	"2010"	"2010"	"Glaucoma"	"H40-H40"	5	308745538	Unreliable
	"2010"	"2010"	"Disorders of vitreous body and globe"	"H43-H44"	6	308745538	Unreliable
	"2010"	"2010"	"Disorders of ocular muscles, binocular movement, accommodation and refraction"	"H49-H52"	7	308745538	Unreliable
	"2010"	"2010"	"Visual disturbances and blindness"	"H53-H54"	14	308745538	Unreliable
	"2010"	"2010"	"Diseases of external ear"	"H60-H61"	7	308745538	Unreliable
	"2010"	"2010"	"Diseases of middle ear and mastoid"	"H65-H74"	53	308745538	0.0
	"2010"	"2010"	"Diseases of inner ear"	"H80-H83"	3	308745538	Unreliable
	"2010"	"2010"	"Other disorders of ear"	"H90-H93"	2	308745538	Unreliable
	"2010"	"2010"	"Acute rheumatic fever"	"I00-I02"	29	308745538	0.0
	"2010"	"2010"	"Chronic rheumatic heart diseases"	"I05-I09"	2958	308745538	1.0
	"2010"	"2010"	"Hypertensive diseases"	"I10-I15"	63119	308745538	20.4
	"2010"	"2010"	"Ischaemic heart diseases"	"I20-I25"	379559	308745538	122.9
	"2010"	"2010"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	13869	308745538	4.5
	"2010"	"2010"	"Other forms of heart disease"	"I30-I51"	164789	308745538	53.4
	"2010"	"2010"	"Cerebrovascular diseases"	"I60-I69"	129476	308745538	41.9
	"2010"	"2010"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	26414	308745538	8.6
	"2010"	"2010"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	3724	308745538	1.2
	"2010"	"2010"	"Other and unspecified disorders of the circulatory system"	"I95-I99"	517	308745538	0.2
	"2010"	"2010"	"Acute upper respiratory infections"	"J00-J06"	155	308745538	0.1
	"2010"	"2010"	"Influenza and pneumonia"	"J09-J18"	50097	308745538	16.2
	"2010"	"2010"	"Other acute lower respiratory infections"	"J20-J22"	213	308745538	0.1
	"2010"	"2010"	"Other diseases of upper respiratory tract"	"J30-J39"	456	308745538	0.1
	"2010"	"2010"	"Chronic lower respiratory diseases"	"J40-J47"	138080	308745538	44.7
	"2010"	"2010"	"Lung diseases due to external agents"	"J60-J70"	17940	308745538	5.8
	"2010"	"2010"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	18572	308745538	6.0
	"2010"	"2010"	"Suppurative and necrotic conditions of lower respiratory tract"	"J85-J86"	683	308745538	0.2
	"2010"	"2010"	"Other diseases of pleura"	"J90-J94"	1487	308745538	0.5
	"2010"	"2010"	"Other diseases of the respiratory system"	"J96-J98"	9750	308745538	3.2
	"2010"	"2010"	"Diseases of oral cavity, salivary glands and jaws"	"K00-K14"	432	308745538	0.1
	"2010"	"2010"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	5903	308745538	1.9
	"2010"	"2010"	"Diseases of appendix"	"K35-K38"	415	308745538	0.1
	"2010"	"2010"	"Hernia"	"K40-K46"	1832	308745538	0.6
	"2010"	"2010"	"Noninfective enteritis and colitis"	"K50-K52"	1181	308745538	0.4
	"2010"	"2010"	"Other diseases of intestines"	"K55-K63"	20692	308745538	6.7
	"2010"	"2010"	"Diseases of peritoneum"	"K65-K66"	1782	308745538	0.6
	"2010"	"2010"	"Diseases of liver"	"K70-K76"	42923	308745538	13.9
	"2010"	"2010"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	8400	308745538	2.7
	"2010"	"2010"	"Other diseases of the digestive system"	"K90-K92"	7754	308745538	2.5
	"2010"	"2010"	"Infections of the skin and subcutaneous tissue"	"L00-L08"	2012	308745538	0.7
	"2010"	"2010"	"Bullous disorders"	"L10-L13"	111	308745538	0.0
	"2010"	"2010"	"Dermatitis and eczema"	"L20-L30"	19	308745538	Unreliable
	"2010"	"2010"	"Papulosquamous disorders"	"L40-L44"	35	308745538	0.0
	"2010"	"2010"	"Urticaria and erythema"	"L50-L53"	146	308745538	0.0
	"2010"	"2010"	"Disorders of skin appendages"	"L60-L75"	9	308745538	Unreliable
	"2010"	"2010"	"Other disorders of the skin and subcutaneous tissue"	"L80-L98"	1663	308745538	0.5
	"2010"	"2010"	"Arthropathies"	"M00-M25"	3827	308745538	1.2
	"2010"	"2010"	"Systemic connective tissue disorders"	"M30-M35"	4054	308745538	1.3
	"2010"	"2010"	"Dorsopathies"	"M40-M54"	1191	308745538	0.4
	"2010"	"2010"	"Soft tissue disorders"	"M60-M79"	1465	308745538	0.5
	"2010"	"2010"	"Osteopathies and chondropathies"	"M80-M94"	2774	308745538	0.9
	"2010"	"2010"	"Other disorders of the musculoskeletal system and connective tissue"	"M95-M99"	12	308745538	Unreliable
	"2010"	"2010"	"Glomerular diseases"	"N00-N07"	6058	308745538	2.0
	"2010"	"2010"	"Renal tubulo-interstitial diseases"	"N10-N15"	1063	308745538	0.3
	"2010"	"2010"	"Renal failure"	"N17-N19"	44362	308745538	14.4
	"2010"	"2010"	"Urolithiasis"	"N20-N23"	367	308745538	0.1
	"2010"	"2010"	"Other disorders of kidney and ureter"	"N25-N28"	1267	308745538	0.4
	"2010"	"2010"	"Other diseases of urinary system"	"N30-N39"	11397	308745538	3.7
	"2010"	"2010"	"Diseases of male genital organs"	"N40-N50"	744	308745538	0.2
	"2010"	"2010"	"Disorders of breast"	"N60-N64"	54	308745538	0.0
	"2010"	"2010"	"Inflammatory diseases of female pelvic organs"	"N70-N76"	137	308745538	0.0
	"2010"	"2010"	"Noninflammatory disorders of female genital tract"	"N80-N98"	227	308745538	0.1
	"2010"	"2010"	"Pregnancy with abortive outcome"	"O00-O07"	37	308745538	0.0
	"2010"	"2010"	"Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium"	"O10-O16"	69	308745538	0.0
	"2010"	"2010"	"Other maternal disorders predominantly related to pregnancy"	"O20-O29"	164	308745538	0.1
	"2010"	"2010"	"Maternal care related to the fetus and amniotic cavity and possible delivery problems"	"O30-O48"	32	308745538	0.0
	"2010"	"2010"	"Complications of labour and delivery"	"O60-O75"	48	308745538	0.0
	"2010"	"2010"	"Complications predominantly related to the puerperium"	"O85-O92"	101	308745538	0.0
	"2010"	"2010"	"Other obstetric conditions, not elsewhere classified"	"O95-O99"	374	308745538	0.1
	"2010"	"2010"	"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery"	"P00-P04"	2932	308745538	0.9
	"2010"	"2010"	"Disorders related to length of gestation and fetal growth"	"P05-P08"	4248	308745538	1.4
	"2010"	"2010"	"Birth trauma"	"P10-P15"	24	308745538	0.0
	"2010"	"2010"	"Respiratory and cardiovascular disorders specific to the perinatal period"	"P20-P29"	2510	308745538	0.8
	"2010"	"2010"	"Infections specific to the perinatal period"	"P35-P39"	774	308745538	0.3
	"2010"	"2010"	"Haemorrhagic and haematological disorders of newborn"	"P50-P61"	561	308745538	0.2
	"2010"	"2010"	"Transitory endocrine and metabolic disorders specific to newborn"	"P70-P74"	4	308745538	Unreliable
	"2010"	"2010"	"Digestive system disorders of newborn"	"P76-P78"	566	308745538	0.2
	"2010"	"2010"	"Conditions involving the integument and temperature regulation of newborn"	"P80-P83"	154	308745538	0.0
	"2010"	"2010"	"Other disorders originating in the perinatal period"	"P90-P96"	355	308745538	0.1
	"2010"	"2010"	"Congenital malformations of the nervous system"	"Q00-Q07"	1264	308745538	0.4
	"2010"	"2010"	"Congenital malformations of eye, ear, face and neck"	"Q10-Q18"	5	308745538	Unreliable
	"2010"	"2010"	"Congenital malformations of the circulatory system"	"Q20-Q28"	3196	308745538	1.0
	"2010"	"2010"	"Congenital malformations of the respiratory system"	"Q30-Q34"	435	308745538	0.1
	"2010"	"2010"	"Cleft lip and cleft palate"	"Q35-Q37"	5	308745538	Unreliable
	"2010"	"2010"	"Other congenital malformations of the digestive system"	"Q38-Q45"	222	308745538	0.1
	"2010"	"2010"	"Congenital malformations of genital organs"	"Q50-Q56"	7	308745538	Unreliable
	"2010"	"2010"	"Congenital malformations of the urinary system"	"Q60-Q64"	835	308745538	0.3
	"2010"	"2010"	"Congenital malformations and deformations of the musculoskeletal system"	"Q65-Q79"	689	308745538	0.2
	"2010"	"2010"	"Other congenital malformations"	"Q80-Q89"	1157	308745538	0.4
	"2010"	"2010"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	1858	308745538	0.6
	"2010"	"2010"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	3140	308745538	1.0
	"2010"	"2010"	"Symptoms and signs involving the digestive system and abdomen"	"R10-R19"	408	308745538	0.1
	"2010"	"2010"	"Symptoms and signs involving the skin and subcutaneous tissue"	"R20-R23"	19	308745538	Unreliable
	"2010"	"2010"	"Symptoms and signs involving the nervous and musculoskeletal systems"	"R25-R29"	30	308745538	0.0
	"2010"	"2010"	"Symptoms and signs involving the urinary system"	"R30-R39"	6	308745538	Unreliable
	"2010"	"2010"	"Symptoms and signs involving cognition, perception, emotional state and behaviour"	"R40-R46"	91	308745538	0.0
	"2010"	"2010"	"Symptoms and signs involving speech and voice"	"R47-R49"	25	308745538	0.0
	"2010"	"2010"	"General symptoms and signs"	"R50-R68"	20966	308745538	6.8
	"2010"	"2010"	"Abnormal findings on examination of blood, without diagnosis"	"R70-R79"	39	308745538	0.0
	"2010"	"2010"	"Abnormal findings on examination of urine, without diagnosis"	"R80-R82"	1	308745538	Unreliable
	"2010"	"2010"	"Abnormal findings on diagnostic imaging and in function studies, without diagnosis"	"R90-R94"	228	308745538	0.1
	"2010"	"2010"	"Ill-defined and unknown causes of mortality"	"R95-R99"	13407	308745538	4.3
	"2010"	"2010"	"Transport accidents"	"V01-V99"	37236	308745538	12.1
	"2010"	"2010"	"Other external causes of accidental injury"	"W00-X59"	81911	308745538	26.5
	"2010"	"2010"	"Intentional self-harm"	"X60-X84"	38307	308745538	12.4
	"2010"	"2010"	"Assault"	"X85-Y09"	16008	308745538	5.2
	"2010"	"2010"	"Event of undetermined intent"	"Y10-Y34"	4847	308745538	1.6
	"2010"	"2010"	"Legal intervention and operations of war"	"Y35-Y36"	412	308745538	0.1
	"2010"	"2010"	"Complications of medical and surgical care"	"Y40-Y84"	2411	308745538	0.8
	"2010"	"2010"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	2169	308745538	0.7
	"2011"	"2011"	"Intestinal infectious diseases"	"A00-A09"	11095	311591917	3.6
	"2011"	"2011"	"Tuberculosis"	"A16-A19"	539	311591917	0.2
	"2011"	"2011"	"Certain zoonotic bacterial diseases"	"A20-A28"	20	311591917	0.0
	"2011"	"2011"	"Other bacterial diseases"	"A30-A49"	37690	311591917	12.1
	"2011"	"2011"	"Infections with a predominantly sexual mode of transmission"	"A50-A64"	52	311591917	0.0
	"2011"	"2011"	"Other spirochaetal diseases"	"A65-A69"	6	311591917	Unreliable
	"2011"	"2011"	"Rickettsioses"	"A75-A79"	13	311591917	Unreliable
	"2011"	"2011"	"Viral infections of the central nervous system"	"A80-A89"	608	311591917	0.2
	"2011"	"2011"	"Arthropod-borne viral fevers and viral haemorrhagic fevers"	"A90-A99"	43	311591917	0.0
	"2011"	"2011"	"Viral infections characterized by skin and mucous membrane lesions"	"B00-B09"	402	311591917	0.1
	"2011"	"2011"	"Viral hepatitis"	"B15-B19"	7850	311591917	2.5
	"2011"	"2011"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	7683	311591917	2.5
	"2011"	"2011"	"Other viral diseases"	"B25-B34"	430	311591917	0.1
	"2011"	"2011"	"Mycoses"	"B35-B49"	989	311591917	0.3
	"2011"	"2011"	"Protozoal diseases"	"B50-B64"	155	311591917	0.0
	"2011"	"2011"	"Helminthiases"	"B65-B83"	25	311591917	0.0
	"2011"	"2011"	"Pediculosis, acariasis and other infestations"	"B85-B89"	9	311591917	Unreliable
	"2011"	"2011"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	878	311591917	0.3
	"2011"	"2011"	"Other infectious diseases"	"B99-B99"	331	311591917	0.1
	"2011"	"2011"	"Malignant neoplasms"	"C00-C97"	576691	311591917	185.1
	"2011"	"2011"	"In situ neoplasms"	"D00-D09"	35	311591917	0.0
	"2011"	"2011"	"Benign neoplasms"	"D10-D36"	1414	311591917	0.5
	"2011"	"2011"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	13548	311591917	4.3
	"2011"	"2011"	"Nutritional anaemias"	"D50-D53"	288	311591917	0.1
	"2011"	"2011"	"Haemolytic anaemias"	"D55-D59"	799	311591917	0.3
	"2011"	"2011"	"Aplastic and other anaemias"	"D60-D64"	3901	311591917	1.3
	"2011"	"2011"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	2748	311591917	0.9
	"2011"	"2011"	"Other diseases of blood and blood-forming organs"	"D70-D76"	917	311591917	0.3
	"2011"	"2011"	"Certain disorders involving the immune mechanism"	"D80-D89"	1505	311591917	0.5
	"2011"	"2011"	"Disorders of thyroid gland"	"E00-E07"	1811	311591917	0.6
	"2011"	"2011"	"Diabetes mellitus"	"E10-E14"	73831	311591917	23.7
	"2011"	"2011"	"Other disorders of glucose regulation and pancreatic internal secretion"	"E15-E16"	373	311591917	0.1
	"2011"	"2011"	"Disorders of other endocrine glands"	"E20-E34"	685	311591917	0.2
	"2011"	"2011"	"Malnutrition"	"E40-E46"	3009	311591917	1.0
	"2011"	"2011"	"Other nutritional deficiencies"	"E50-E64"	182	311591917	0.1
	"2011"	"2011"	"Obesity and other hyperalimentation"	"E65-E68"	5964	311591917	1.9
	"2011"	"2011"	"Metabolic disorders"	"E70-E88"	19289	311591917	6.2
	"2011"	"2011"	"Organic, including symptomatic, mental disorders"	"F01-F09"	124835	311591917	40.1
	"2011"	"2011"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	8898	311591917	2.9
	"2011"	"2011"	"Schizophrenia, schizotypal and delusional disorders"	"F20-F29"	469	311591917	0.2
	"2011"	"2011"	"Mood [affective] disorders"	"F30-F39"	657	311591917	0.2
	"2011"	"2011"	"Neurotic, stress-related and somatoform disorders"	"F40-F48"	137	311591917	0.0
	"2011"	"2011"	"Behavioural syndromes associated with physiological disturbances and physical factors"	"F50-F59"	339	311591917	0.1
	"2011"	"2011"	"Disorders of adult personality and behaviour"	"F60-F69"	10	311591917	Unreliable
	"2011"	"2011"	"Mental retardation"	"F70-F79"	503	311591917	0.2
	"2011"	"2011"	"Disorders of psychological development"	"F80-F89"	56	311591917	0.0
	"2011"	"2011"	"Behavioural and emotional disorders with onset usually occurring in childhood and adolescence"	"F90-F98"	8	311591917	Unreliable
	"2011"	"2011"	"Unspecified mental disorder"	"F99-F99"	37	311591917	0.0
	"2011"	"2011"	"Inflammatory diseases of the central nervous system"	"G00-G09"	1300	311591917	0.4
	"2011"	"2011"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	8346	311591917	2.7
	"2011"	"2011"	"Extrapyramidal and movement disorders"	"G20-G25"	23449	311591917	7.5
	"2011"	"2011"	"Other degenerative diseases of the nervous system"	"G30-G31"	89644	311591917	28.8
	"2011"	"2011"	"Demyelinating diseases of the central nervous system"	"G35-G37"	3917	311591917	1.3
	"2011"	"2011"	"Episodic and paroxysmal disorders"	"G40-G47"	2704	311591917	0.9
	"2011"	"2011"	"Nerve, nerve root and plexus disorders"	"G50-G58"	47	311591917	0.0
	"2011"	"2011"	"Polyneuropathies and other disorders of the peripheral nervous system"	"G60-G64"	696	311591917	0.2
	"2011"	"2011"	"Diseases of myoneural junction and muscle"	"G70-G72"	2292	311591917	0.7
	"2011"	"2011"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	2598	311591917	0.8
	"2011"	"2011"	"Other disorders of the nervous system"	"G90-G98"	9927	311591917	3.2
	"2011"	"2011"	"Disorders of eyelid, lacrimal system and orbit"	"H00-H05"	11	311591917	Unreliable
	"2011"	"2011"	"Disorders of conjunctiva"	"H10-H11"	1	311591917	Unreliable
	"2011"	"2011"	"Disorders of choroid and retina"	"H30-H35"	7	311591917	Unreliable
